2.52 1.8 1.39 6.06 60
2.5 1.81 1.35 6.03 60
2.49 1.82 1.34 6.04 60
2.53 1.84 1.36 6.08 60
2.51 1.79 1.35 6.02 60
3.04 1.64 1.2 5.15 60
3.12 1.63 0.87 3.34 60
3.11 1.58 0.88 3.35 60
1.9 1.48 1.38 4.63 60
3.04 2 1.2 5.15 60
3.01 2.01 1.12 5.14 60
3.06 2.09 1.19 5.16 60
1.44 1.17 1.13 3.15 60
1.71 1.43 1.61 4.36 60
1.68 1.41 1.64 4.33 60
1.37 1.05 1.02 3.45 60
2.2 1.57 1.04 2.93 60
2.61 2.29 3.51 6.55 60
1.22 0.96 1.09 2.78 60
1.6 1.45 2.4 5.28 60
